name;grep-runtime;grep-result;re-runtime;re-result;pcre2-runtime;pcre2-result;rsaregex-runtime;rsaregex-result;rsaregex-matchtime;js-runtime;js-result;java-runtime;java-result;net-runtime;net-result;rsacpp-runtime
2474;ERR;ERR;0.0;False;0.0;False;ERR;ERR;ERR;0.06;False;0.07;False;0.06;False;ERR
2475;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.09;False;0.06;False;ERR
2476;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.05;False;ERR
2477;0.02;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2478;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.08;True;0.12;False;0.06;True;ERR
2479;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.05;False;0.09;False;0.04;False;ERR
2480;ERR;ERR;0.14;False;0.21;False;ERR;ERR;ERR;0.08;False;0.05;False;0.43;False;ERR
2481;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.13;False;0.06;False;ERR
2482;ERR;ERR;0.8;False;1.11;False;ERR;ERR;ERR;0.19;False;0.09;False;1.75;False;ERR
2483;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.07;False;0.05;False;ERR
2484;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.06;False;ERR
2485;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2486;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2487;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.07;False;0.05;False;ERR
2488;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.08;False;0.06;False;ERR
2489;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;False;0.06;True;ERR
2490;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.04;False;0.1;False;0.05;False;ERR
2491;0.01;True;0.29;False;0.23;False;2.1;False;0.06647610600000009;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2492;0.02;True;1.36;False;1.62;False;ERR;ERR;ERR;0.09;False;0.03;False;2.74;False;ERR
2493;0.01;True;0.01;True;0.02;True;ERR;ERR;ERR;0.06;True;0.06;False;0.05;True;ERR
2494;0.02;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.06;False;0.03;True;ERR
2495;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2496;0.02;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2497;0.01;True;0.0;True;0.02;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2498;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.1;False;0.04;True;ERR
2499;0.01;True;0.01;True;0.02;True;ERR;ERR;ERR;0.07;True;0.05;False;0.03;True;ERR
2500;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2501;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.03;False;ERR
2502;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.06;False;0.05;True;ERR
2503;ERR;ERR;1.33;False;1.77;False;ERR;ERR;ERR;0.24;False;0.04;False;2.84;False;ERR
2504;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.05;False;0.04;False;ERR
2505;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.1;False;0.04;False;ERR
2506;0.01;True;0.01;True;0.01;True;0.79;True;0.173644064;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2507;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.06;False;0.03;True;ERR
2508;ERR;ERR;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.04;False;0.06;True;ERR
2509;0.01;True;0.01;True;0.02;True;ERR;ERR;ERR;0.05;True;0.04;False;0.05;True;ERR
2510;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.06;False;0.04;False;ERR
2511;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.05;False;ERR
2512;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.03;False;ERR
2513;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.04;False;0.04;True;ERR
2514;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;True;0.04;True;ERR
2515;ERR;ERR;0.02;False;0.01;False;ERR;ERR;ERR;0.05;False;0.05;False;0.03;False;ERR
2516;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.06;False;0.04;True;ERR
2517;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.03;False;0.05;False;ERR
2518;0.01;True;1.22;False;0.01;False;ERR;ERR;ERR;0.13;False;0.9;False;3.77;False;ERR
2519;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.08;True;0.09;False;0.05;True;ERR
2520;ERR;ERR;0.02;True;0.02;True;ERR;ERR;ERR;0.06;True;0.08;True;0.04;True;ERR
2521;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;0.05;False;0.06;False;0.04;False;ERR
2522;0.01;True;0.01;True;0.02;True;ERR;ERR;ERR;0.06;True;0.05;False;0.04;True;ERR
2523;ERR;ERR;1.29;False;2.64;False;ERR;ERR;ERR;0.24;False;0.04;False;2.78;False;ERR
2524;ERR;ERR;1.14;False;1.75;False;ERR;ERR;ERR;0.25;False;0.05;False;2.34;False;ERR
2525;0.0;True;0.04;False;0.01;False;93.98;False;0.33651394700000026;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2526;ERR;ERR;0.02;False;0.0;False;ERR;ERR;ERR;0.07;False;0.06;False;0.04;False;ERR
2527;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.04;False;0.05;False;ERR
2528;0.02;True;0.0;True;0.01;True;ERR;ERR;ERR;0.07;True;0.06;False;0.04;True;ERR
2529;ERR;ERR;1.38;False;0.01;False;ERR;ERR;ERR;0.22;False;0.05;False;2.82;False;ERR
2530;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.07;False;0.07;True;ERR
2531;ERR;ERR;0.01;True;0.02;True;ERR;ERR;ERR;0.06;True;0.12;False;0.05;True;ERR
2532;0.02;True;0.01;True;0.0;True;ERR;ERR;ERR;0.07;True;0.04;False;0.04;True;ERR
2533;0.02;True;0.42;False;0.01;False;32.23;False;0.5849088950000016;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2534;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.07;False;0.05;False;ERR
2535;0.02;True;0.0;True;0.01;True;ERR;ERR;ERR;0.05;True;0.04;False;0.03;True;ERR
2536;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.04;False;ERR
2537;ERR;ERR;0.0;False;0.0;False;ERR;ERR;ERR;0.06;False;0.06;False;0.04;False;ERR
2538;ERR;ERR;0.02;False;0.01;False;ERR;ERR;ERR;0.05;False;0.06;False;0.03;False;ERR
2539;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.05;False;ERR
2540;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.06;False;0.03;False;ERR
2541;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.06;False;0.04;False;ERR
2542;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2543;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False;ERR
2544;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.04;False;ERR
2545;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.04;False;ERR
2546;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.05;False;0.05;False;ERR
2547;0.02;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;False;0.05;True;ERR
2548;ERR;ERR;0.02;False;0.01;False;ERR;ERR;ERR;0.06;False;0.08;False;0.05;False;ERR
2549;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.06;False;0.03;True;ERR
2550;0.01;True;32.46;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2551;0.02;True;0.01;True;0.02;True;ERR;ERR;ERR;0.07;True;0.04;False;0.04;True;ERR
2552;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;False;0.05;True;ERR
2553;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.04;False;ERR
2554;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.07;False;0.03;False;ERR
2555;0.02;True;0.01;True;0.0;True;ERR;ERR;ERR;0.05;True;0.05;False;0.04;True;ERR
2556;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.07;False;0.05;False;ERR
2557;ERR;ERR;0.0;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2558;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.05;False;0.03;True;ERR
2559;ERR;ERR;1.34;False;1.78;False;ERR;ERR;ERR;0.26;False;0.05;False;2.78;False;ERR
2560;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.1;False;0.06;False;ERR
2561;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.06;False;0.04;False;ERR
2562;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.04;False;ERR
2563;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.05;False;ERR
2564;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.05;False;ERR
2565;ERR;ERR;0.0;True;0.02;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2566;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;0.05;False;0.08;False;0.05;False;ERR
2567;0.01;True;0.06;False;0.01;False;39.35;False;0.3002359299999995;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2568;0.01;True;0.0;True;0.0;True;ERR;ERR;ERR;0.06;True;0.06;False;0.03;True;ERR
2569;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.06;False;0.06;False;ERR
2570;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2571;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.07;False;0.05;True;ERR
2572;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.07;False;0.04;False;ERR
2573;0.02;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.03;False;0.04;True;ERR
2574;ERR;ERR;1.26;False;2.63;False;ERR;ERR;ERR;0.23;False;0.04;False;2.8;False;ERR
2575;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False;ERR
2576;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.08;False;0.05;False;ERR
2577;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.07;False;0.07;False;0.04;False;ERR
2578;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.05;False;0.03;True;ERR
2579;ERR;ERR;0.02;False;0.01;False;ERR;ERR;ERR;0.07;False;0.06;False;0.05;False;ERR
2580;0.01;True;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.11;False;0.05;True;ERR
2581;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.04;False;0.06;True;ERR
2582;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False;ERR
2583;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.07;False;0.05;False;ERR
2584;ERR;ERR;0.01;True;0.0;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2585;0.01;True;0.05;False;0.02;False;6.47;False;0.2873451180000002;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2586;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.06;False;0.04;False;ERR
2587;0.0;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.03;False;0.04;True;ERR
2588;0.01;True;0.01;True;0.02;True;ERR;ERR;ERR;0.06;True;0.04;False;0.04;True;ERR
2589;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.04;False;ERR
2590;0.01;True;TO;TO;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2591;ERR;ERR;1.24;False;2.64;False;ERR;ERR;ERR;0.22;False;0.03;False;2.89;False;ERR
2592;0.01;True;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.04;False;0.03;True;ERR
2593;0.01;True;0.0;True;0.01;True;ERR;ERR;ERR;0.07;True;0.04;False;0.03;True;ERR
2594;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2595;ERR;ERR;0.02;False;0.01;False;ERR;ERR;ERR;0.07;False;0.1;False;0.06;False;ERR
2596;ERR;ERR;0.03;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2597;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.09;False;0.05;False;ERR
2598;ERR;ERR;0.02;False;0.01;False;ERR;ERR;ERR;0.05;False;0.06;False;0.05;False;ERR
2599;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.07;False;0.05;False;ERR
2600;0.01;True;0.01;True;0.0;True;ERR;ERR;ERR;0.07;True;0.04;False;0.04;True;ERR
2601;ERR;ERR;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2602;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.06;False;0.05;True;ERR
2603;0.01;True;TO;TO;0.01;False;0.66;False;0.16530434600000005;TO;TO;TO;TO;TO;TO;ERR
2604;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.06;False;0.04;True;ERR
2605;0.01;True;0.0;True;0.01;True;ERR;ERR;ERR;0.05;True;0.09;False;0.03;True;ERR
2606;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.05;False;0.04;True;ERR
2607;0.01;True;0.08;False;0.01;False;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2608;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.08;False;0.05;False;0.04;False;ERR
2609;0.01;True;0.01;False;0.01;False;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2610;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.06;False;0.06;True;ERR
2611;0.01;True;0.0;True;0.0;True;ERR;ERR;ERR;0.06;True;0.08;False;0.04;True;ERR
2612;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.08;True;0.06;False;0.04;True;ERR
2613;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.07;False;0.05;False;ERR
2614;ERR;ERR;0.0;True;0.02;True;ERR;ERR;ERR;0.05;True;0.05;True;0.04;True;ERR
2615;ERR;ERR;0.02;False;0.01;False;ERR;ERR;ERR;0.05;False;0.06;False;0.06;False;ERR
2616;0.02;True;0.02;True;0.0;True;ERR;ERR;ERR;0.05;True;0.05;False;0.04;True;ERR
2617;ERR;ERR;1.36;False;1.75;False;ERR;ERR;ERR;0.06;True;0.04;False;2.83;False;ERR
2618;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.04;False;0.04;True;ERR
2619;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.09;False;0.03;True;ERR
2620;0.02;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.05;False;0.03;True;ERR
2621;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.06;False;0.05;False;ERR
2622;ERR;ERR;0.01;True;0.02;True;ERR;ERR;ERR;0.06;True;0.03;False;0.04;True;ERR
2623;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.07;False;0.05;False;ERR
2624;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.04;False;ERR
2625;ERR;ERR;1.3;False;1.76;False;ERR;ERR;ERR;0.25;False;0.06;False;2.8;False;ERR
2626;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.07;False;0.05;False;ERR
2627;0.02;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.09;False;0.03;True;ERR
2628;0.02;True;0.0;True;0.01;True;ERR;ERR;ERR;0.07;True;0.04;False;0.04;True;ERR
2629;ERR;ERR;1.28;False;1.76;False;ERR;ERR;ERR;0.24;False;0.04;False;2.79;False;ERR
2630;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.06;False;0.05;False;ERR
2631;ERR;ERR;1.23;False;2.68;False;ERR;ERR;ERR;0.23;False;0.06;False;2.78;False;ERR
2632;ERR;ERR;2.23;True;0.09;True;ERR;ERR;ERR;0.45;True;0.04;False;3.38;True;ERR
2633;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False;ERR
2634;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.04;False;0.04;True;ERR
2635;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.05;False;0.05;True;ERR
2636;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;False;0.05;True;ERR
2637;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.06;False;0.04;True;ERR
2638;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.05;False;0.05;False;ERR
2639;0.01;True;0.01;True;0.02;True;ERR;ERR;ERR;0.06;True;0.06;False;0.05;True;ERR
2640;ERR;ERR;0.82;False;1.12;False;ERR;ERR;ERR;0.19;False;0.08;False;1.64;False;ERR
2641;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.07;False;0.06;False;0.05;False;ERR
2642;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.06;False;0.04;True;ERR
2643;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2644;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.07;False;0.06;False;0.05;False;ERR
2645;ERR;ERR;3.4;False;4.52;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2646;0.02;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2647;0.01;True;0.0;True;0.01;True;ERR;ERR;ERR;0.05;True;0.06;False;0.04;True;ERR
2648;ERR;ERR;1.24;False;1.67;False;ERR;ERR;ERR;0.26;False;0.07;False;2.37;False;ERR
2649;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.06;False;0.04;False;ERR
2650;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.09;False;0.03;False;ERR
2651;ERR;ERR;0.0;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2652;0.01;True;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.13;False;0.05;True;ERR
2653;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.04;False;ERR
2654;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.07;False;0.06;False;ERR
2655;ERR;ERR;0.02;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2656;0.02;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.04;False;0.04;True;ERR
2657;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.07;False;0.06;False;0.06;False;ERR
2658;ERR;ERR;0.02;True;0.01;True;ERR;ERR;ERR;0.05;True;0.06;True;0.04;True;ERR
2659;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.06;False;0.05;False;ERR
2660;ERR;ERR;1.28;False;1.74;False;ERR;ERR;ERR;0.23;False;0.06;False;2.84;False;ERR
2661;0.01;True;0.01;False;0.01;False;0.98;False;0.08804704800000007;0.06;False;0.02;False;0.05;False;ERR
2662;0.01;True;0.19;False;0.11;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2663;0.01;True;0.02;True;0.01;True;ERR;ERR;ERR;0.07;True;0.06;False;0.04;True;ERR
2664;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.05;False;0.05;False;ERR
2665;0.01;True;0.02;True;0.02;True;ERR;ERR;ERR;0.08;True;ERR;ERR;0.04;True;ERR
2666;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2667;0.02;True;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.05;False;0.04;True;ERR
2668;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;False;0.04;True;ERR
2669;ERR;ERR;0.02;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.04;False;ERR
2670;0.01;True;0.91;False;2.12;False;ERR;ERR;ERR;0.15;False;0.05;False;2.48;False;ERR
2671;ERR;ERR;0.02;False;0.0;False;ERR;ERR;ERR;0.07;False;0.06;False;0.04;False;ERR
2672;ERR;ERR;0.02;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2673;ERR;ERR;0.02;False;0.02;False;ERR;ERR;ERR;0.06;False;0.07;False;0.04;False;ERR
2674;ERR;ERR;0.02;False;0.02;False;ERR;ERR;ERR;0.07;False;0.06;False;0.05;False;ERR
2675;ERR;ERR;1.22;False;2.64;False;ERR;ERR;ERR;0.24;False;0.04;False;2.79;False;ERR
2676;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.05;False;0.03;False;ERR
2677;0.01;True;0.05;False;0.01;False;7.49;False;0.32915235900000006;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2678;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2679;ERR;ERR;0.01;True;0.0;True;ERR;ERR;ERR;0.05;True;0.07;False;0.05;True;ERR
2680;0.02;True;0.0;True;0.01;True;ERR;ERR;ERR;0.07;True;0.06;False;0.04;True;ERR
2681;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.05;False;0.06;False;ERR
2682;0.02;True;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.06;False;0.04;True;ERR
2683;0.01;True;0.0;True;0.0;True;ERR;ERR;ERR;0.05;True;0.06;False;0.05;True;ERR
2684;ERR;ERR;0.8;False;1.13;False;ERR;ERR;ERR;0.18;False;0.08;False;1.63;False;ERR
2685;0.01;True;0.23;False;0.01;False;0.65;False;0.24257098200000005;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2686;0.02;True;1.24;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2687;0.01;True;0.0;True;0.01;True;ERR;ERR;ERR;0.07;True;0.06;False;0.04;True;ERR
2688;0.02;True;0.01;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2689;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.06;False;0.04;False;ERR
2690;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.05;False;0.03;False;ERR
2691;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.06;False;0.05;False;ERR
2692;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.07;False;0.06;False;ERR
2693;0.01;True;0.0;True;0.01;True;ERR;ERR;ERR;0.07;True;0.06;False;0.04;True;ERR
2694;0.01;True;10.08;False;0.01;False;5.16;False;0.18333138300000051;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2695;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.06;False;0.05;False;ERR
2696;0.01;True;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;False;0.03;True;ERR
2697;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2698;ERR;ERR;0.02;False;0.01;False;ERR;ERR;ERR;0.07;False;0.06;False;0.05;False;ERR
2699;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.09;False;0.05;True;ERR
2700;0.02;True;0.01;True;0.0;True;ERR;ERR;ERR;0.07;True;0.05;False;0.04;True;ERR
2701;ERR;ERR;0.75;False;1.09;False;ERR;ERR;ERR;0.2;False;0.11;False;1.64;False;ERR
2702;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.06;False;0.05;False;ERR
2703;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.05;False;ERR
2704;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.07;False;0.04;False;ERR
2705;0.01;True;0.01;True;0.02;True;ERR;ERR;ERR;0.05;True;0.06;False;0.05;True;ERR
2706;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.07;False;0.03;False;ERR
2707;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;False;0.04;True;ERR
2708;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.06;False;0.04;False;ERR
2709;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.03;False;ERR
2710;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.05;False;0.03;False;ERR
2711;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.07;False;0.06;False;0.05;False;ERR
2712;ERR;ERR;0.0;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
2713;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.08;False;0.03;False;ERR
2714;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.04;False;0.04;False;ERR
2715;ERR;ERR;0.01;False;0.02;False;ERR;ERR;ERR;0.07;False;0.06;False;0.06;False;ERR
